Date,Humedad (voltios)
10/25/17 17:47:46,78
10/25/17 17:47:47,78
10/25/17 17:47:49,78
10/25/17 17:47:51,77
10/25/17 17:47:53,77
10/25/17 17:47:55,77
10/25/17 17:47:57,77
10/25/17 17:47:59,77
10/25/17 17:48:01,77
10/25/17 17:48:03,77
10/25/17 17:48:05,77
10/25/17 17:48:07,77
10/25/17 17:48:09,77
10/25/17 17:48:11,77
10/25/17 17:48:13,77
10/25/17 17:48:15,77
10/25/17 17:48:17,77
10/25/17 17:48:19,77
10/25/17 17:48:21,77
10/25/17 17:48:23,77
10/25/17 17:48:25,77
10/25/17 17:48:27,77
10/25/17 17:48:29,78
10/25/17 17:48:31,78
10/25/17 17:48:33,78
10/25/17 17:48:35,78
10/25/17 17:48:37,78
10/25/17 17:48:39,78
10/25/17 17:48:41,78
10/25/17 17:48:43,78
10/25/17 17:48:45,78
10/25/17 17:48:47,78
10/25/17 17:48:49,78
10/25/17 17:48:51,78
10/25/17 17:48:53,78
10/25/17 17:48:55,78
10/25/17 17:48:57,78
10/25/17 17:48:59,78
10/25/17 17:49:01,78
10/25/17 17:49:03,78
10/25/17 17:49:05,78
10/25/17 17:49:07,79
10/25/17 17:49:09,79
10/25/17 17:49:11,79
10/25/17 17:49:13,79
10/25/17 17:49:15,79
10/25/17 17:49:17,79
10/25/17 17:49:19,79
10/25/17 17:49:21,79
10/25/17 17:49:23,79
10/25/17 17:49:25,79
10/25/17 17:49:27,79
10/25/17 17:49:29,79
10/25/17 17:49:31,79
10/25/17 17:49:33,79
10/25/17 17:49:35,79
10/25/17 17:49:37,79
10/25/17 17:49:39,79
10/25/17 17:49:41,79
10/25/17 17:49:43,79
