Date,Humedad (voltios)
10/29/17 17:17:15,80
10/29/17 17:17:16,80
10/29/17 17:17:16,80
10/29/17 17:17:17,79
10/29/17 17:17:17,79
10/29/17 17:17:18,79
10/29/17 17:17:18,79
10/29/17 17:17:19,79
10/29/17 17:17:19,79
10/29/17 17:17:20,78
10/29/17 17:17:20,78
10/29/17 17:17:21,78
10/29/17 17:17:21,78
10/29/17 17:17:22,78
10/29/17 17:17:22,78
10/29/17 17:17:23,78
10/29/17 17:17:23,78
10/29/17 17:17:24,78
10/29/17 17:17:24,78
10/29/17 17:17:25,78
10/29/17 17:17:25,78
10/29/17 17:17:26,77
10/29/17 17:17:26,77
10/29/17 17:17:27,77
10/29/17 17:17:27,77
10/29/17 17:17:28,77
10/29/17 17:17:28,77
10/29/17 17:17:29,77
10/29/17 17:17:29,77
10/29/17 17:17:30,77
10/29/17 17:17:30,77
10/29/17 17:17:31,77
10/29/17 17:17:31,77
10/29/17 17:17:32,77
10/29/17 17:17:32,77
10/29/17 17:17:33,77
10/29/17 17:17:33,77
10/29/17 17:17:34,77
10/29/17 17:17:34,77
10/29/17 17:17:35,77
10/29/17 17:17:35,77
10/29/17 17:17:36,77
10/29/17 17:17:36,77
10/29/17 17:17:37,77
10/29/17 17:17:37,77
10/29/17 17:17:38,77
10/29/17 17:17:38,77
10/29/17 17:17:39,77
10/29/17 17:17:39,77
10/29/17 17:17:40,77
10/29/17 17:17:40,77
10/29/17 17:17:41,77
10/29/17 17:17:41,77
10/29/17 17:17:42,77
10/29/17 17:17:42,77
10/29/17 17:17:43,77
10/29/17 17:17:43,77
10/29/17 17:17:44,77
10/29/17 17:17:44,77
10/29/17 17:17:45,77
