0,0,72.0
0,4,73.0
2,3,74.55
1,1,71.0
1,3,81.0
6,2,74.0
6,0,83.0
0,2,76.5333
3,2,63.0
7,3,59.2333
5,7,47.3167
1,7,68.9833
0,6,65.0
4,6,66.0
3,4,68.0
2,0,61.6167
7,5,47.9667
4,7,21.4667
