0,0,75.0
0,4,70.5
2,3,74.0
1,1,75.55
1,3,78.7
6,2,71.0
6,0,71.0
0,2,82.0
3,2,56.6167
7,3,70.0
5,7,68.3167
1,7,63.0
0,6,59.0
4,6,54.0
3,4,69.0
2,0,67.0
7,5,61.2333
4,7,24.4667
