0,0,73.0
0,4,74.0
2,3,77.15
1,1,70.9
1,3,72.0
6,2,81.0
6,0,73.0
0,2,74.0
3,2,63.0
7,3,69.0833
5,7,69.5
1,7,65.0
0,6,66.0
4,6,62.0
3,4,41.9667
2,0,69.0
7,5,62.0
4,7,25.4667
