0,0,78.2833
0,4,75.2
2,3,76.0
1,1,74.0
1,3,82.0
6,2,84.9333
6,0,76.0
0,2,78.0
3,2,45.3167
7,3,57.0
5,7,65.3167
1,7,60.0
0,6,46.9667
4,6,65.0
3,4,60.0
2,0,54.0
7,5,58.6833
4,7,29.5167
